attackLabel,throughputOut,throughputIn,packetsPerSecSent,packetsPerSecRecv,latency,jitter,bytesPerPacketOut,bytesPerPacketIn,bandwidthUtilOut,bandwidthUtilIn,currEstab,passiveOpensRate,activeOpensRate,attemptFailsRate,outRstsRate,inSegsRate,outSegsRate,retransRate,icmpInRate,inOutSegRatio,udpInRate,udpOutRate,udpNoPortRate,udpInOutRatio,halfOpenConnections,uniqueSourceIPs,topAttackerRepeat,uniqueDestinationPorts,sensitivePortsHit,avgConnectionDuration,longConnectionRatio
ddos,385.9592,400.9196,64286,64132,0.03,0.007,756.78,788.0,38.6,40.09,0,6.99,0.08,0.0,0.0,29229.29,29319.13,103.56,29932.29,0.997,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,368.6579,383.3388,62215,62059,0.029,0.006,747.0,778.7,36.87,38.33,0,6.01,0.07,0.0,0.0,26744.27,26833.67,101.2,27291.13,0.997,0.0,0.0,0.0,0,512,513,5,6,1,0.0,0.0
ddos,388.1186,403.0462,64560,64331,0.03,0.009,757.64,789.58,38.81,40.3,0,7.23,0.08,0.0,0.0,29102.58,29234.85,146.49,29641.35,0.995,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,362.3169,376.4793,60265,60275,0.028,0.002,757.86,787.35,36.23,37.65,0,5.73,0.07,0.0,0.0,22887.83,23001.66,125.08,23392.49,0.995,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,380.1486,394.9741,63319,63240,0.026,0.006,756.71,787.21,38.01,39.5,0,6.74,0.08,0.0,0.0,29569.25,29675.21,119.1,30210.5,0.996,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,381.6304,396.5803,63572,63584,0.029,0.005,756.68,786.17,38.16,39.66,0,7.05,0.08,0.0,0.0,30458.46,30536.44,91.84,31159.57,0.997,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,383.342,398.4065,64035,63993,0.03,0.006,754.41,784.58,38.33,39.84,0,5.82,0.07,0.0,0.0,25304.78,25404.69,111.4,25953.71,0.996,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,397.6636,413.1529,66072,65991,0.028,0.006,757.55,788.03,39.77,41.32,0,7.31,0.08,0.0,0.0,29766.21,29877.91,125.99,30374.65,0.996,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
portscan,0.4336,0.4656,1010,1010,0.052,0.021,54.09,58.08,0.04,0.05,0,0.54,0.08,0.08,629.73,633.49,632.57,0.0,1.15,1.001,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
portscan,0.374,0.4017,874,874,0.065,0.027,54.0,58.0,0.04,0.04,0,0.49,0.08,0.08,901.76,905.31,904.49,0.0,1.48,1.001,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
portscan,0.0036,0.004,5,7,0.076,0.065,91.2,71.86,0.0,0.0,0,0.49,0.08,0.08,897.39,900.93,900.11,0.0,1.32,1.001,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
portscan,0.2398,0.2577,554,555,0.05,0.012,54.14,58.09,0.02,0.03,0,0.38,0.08,0.08,765.0,767.83,767.22,0.0,1.15,1.001,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
portscan,0.4324,0.4644,1009,1009,0.044,0.009,54.04,58.04,0.04,0.05,0,0.66,0.08,0.16,864.15,868.85,867.62,0.0,1.4,1.001,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
portscan,0.4333,0.4653,1009,1009,0.044,0.016,54.09,58.08,0.04,0.05,0,0.41,0.08,0.08,901.74,904.79,904.13,0.0,1.4,1.001,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
portscan,0.4363,0.4687,1015,1017,0.089,0.046,54.18,58.1,0.04,0.05,0,0.38,0.08,0.08,518.97,521.78,521.17,0.0,1.44,1.001,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
portscan,0.433,0.465,1011,1011,0.05,0.016,54.04,58.04,0.04,0.05,0,0.66,0.08,0.08,902.85,907.38,906.23,0.0,1.07,1.001,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
portscan,0.4351,0.4675,1006,1008,0.055,0.025,54.14,58.06,0.04,0.05,0,0.49,0.08,0.08,902.45,906.0,905.17,0.0,1.73,1.001,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
portscan,0.4359,0.4683,1011,1013,0.044,0.005,54.18,58.1,0.04,0.05,0,0.58,0.08,0.08,900.83,904.86,903.88,0.0,1.65,1.001,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
portscan,0.4329,0.4644,1003,1002,0.056,0.025,54.04,58.04,0.04,0.05,0,0.54,0.08,0.08,909.89,913.67,912.74,0.0,1.0,1.001,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
portscan,0.4356,0.468,1014,1016,0.038,0.012,54.14,58.06,0.04,0.05,0,0.49,0.08,0.08,901.44,904.99,904.16,0.0,1.48,1.001,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
portscan,0.433,0.465,1002,1002,0.056,0.015,54.04,58.04,0.04,0.05,0,0.41,0.08,0.08,897.86,900.91,900.25,0.0,1.48,1.001,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
portscan,0.433,0.465,1009,1009,0.041,0.017,54.04,58.04,0.04,0.05,0,0.53,0.08,0.08,835.0,838.73,837.81,0.0,1.22,1.001,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
portscan,0.2163,0.2323,817,817,0.07,0.079,54.05,58.05,0.02,0.02,0,0.41,0.08,0.08,450.6,453.65,452.99,0.0,1.32,1.001,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
portscan,0.4349,0.4673,1014,1016,0.065,0.025,54.14,58.06,0.04,0.05,0,0.55,0.08,0.08,909.11,912.95,912.01,0.0,1.25,1.001,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
portscan,0.4334,0.465,1011,1010,0.066,0.025,54.04,58.04,0.04,0.05,0,0.58,0.08,0.08,899.89,903.93,902.94,0.0,1.4,1.001,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
portscan,0.4358,0.4682,1013,1015,0.057,0.041,54.14,58.06,0.04,0.05,0,0.58,0.08,0.08,633.43,637.47,636.48,0.0,1.15,1.002,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
portscan,0.1933,0.2077,787,789,0.065,0.036,54.18,58.07,0.02,0.02,0,0.49,0.08,0.08,906.17,909.71,908.89,0.0,1.57,1.001,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
portscan,0.0305,0.0326,69,69,0.047,0.029,55.28,59.16,0.0,0.0,0,0.46,0.08,0.08,871.13,874.46,873.69,0.0,1.01,1.001,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
portscan,0.4327,0.4647,1003,1003,0.052,0.014,54.04,58.04,0.04,0.05,0,0.66,0.08,0.08,892.43,896.95,895.8,0.0,0.99,1.001,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
portscan,0.4342,0.4665,1007,1009,0.054,0.037,54.14,58.06,0.04,0.05,0,0.49,0.08,0.08,899.66,903.19,902.37,0.0,1.4,1.001,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
portscan,0.4369,0.4694,1009,1011,0.048,0.013,54.18,58.1,0.04,0.05,0,0.47,0.08,0.08,910.29,913.68,912.9,0.0,1.34,1.001,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
portscan,0.4383,0.4711,1019,1023,0.046,0.017,54.28,58.11,0.04,0.05,0,0.58,0.08,0.08,904.92,908.95,907.96,0.0,1.15,1.001,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
portscan,0.4355,0.4683,1014,1017,0.039,0.009,54.18,58.1,0.04,0.05,0,0.41,0.08,0.08,448.51,451.56,450.9,0.0,1.4,1.001,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
portscan,0.4315,0.464,1005,1006,0.054,0.017,54.0,58.0,0.04,0.05,0,0.49,0.08,0.08,902.58,906.11,905.29,0.0,1.07,1.001,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
portscan,0.4333,0.4653,1010,1010,0.041,0.007,54.04,58.04,0.04,0.05,0,0.55,0.08,0.08,903.19,907.05,906.1,0.0,1.5,1.001,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
portscan,0.4353,0.4677,1007,1009,0.067,0.027,54.14,58.06,0.04,0.05,0,0.49,0.08,0.08,902.45,905.99,905.16,0.0,1.15,1.001,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
portscan,0.4319,0.4639,1004,1004,0.058,0.019,54.0,58.0,0.04,0.05,0,0.49,0.08,0.08,545.12,548.67,547.85,0.0,1.24,1.002,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
portscan,0.4349,0.4673,1011,1013,0.069,0.026,54.14,58.06,0.04,0.05,0,0.46,0.08,0.08,913.81,917.09,916.33,0.0,1.37,1.001,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
portscan,0.1981,0.2127,461,461,0.039,0.017,54.1,58.09,0.02,0.02,0,0.58,0.08,0.08,902.25,906.29,905.3,0.0,0.99,1.001,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
portscan,0.4322,0.4641,1002,1002,0.033,0.013,54.04,58.04,0.04,0.05,0,0.58,0.08,0.08,900.6,904.65,903.66,0.0,0.99,1.001,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
portscan,0.4351,0.4675,1006,1008,0.049,0.02,54.14,58.06,0.04,0.05,0,0.49,0.08,0.08,905.45,908.99,908.17,0.0,1.57,1.001,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
portscan,0.4355,0.4679,1009,1011,0.043,0.007,54.14,58.06,0.04,0.05,0,0.5,0.07,0.07,902.35,905.86,905.0,0.0,1.08,1.001,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
portscan,0.4385,0.4712,1015,1019,0.043,0.01,54.37,58.19,0.04,0.05,0,0.49,0.08,0.08,673.13,676.68,675.85,0.0,1.07,1.001,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
portscan,0.1404,0.1508,860,860,0.047,0.006,54.0,58.0,0.01,0.02,0,0.49,0.08,0.08,904.45,907.99,907.17,0.0,1.65,1.001,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
portscan,0.0314,0.0336,72,72,0.036,0.006,54.61,58.56,0.0,0.0,0,0.51,0.07,0.07,783.87,787.43,786.56,0.0,1.02,1.001,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
portscan,0.3045,0.3274,703,706,0.046,0.011,54.25,58.1,0.03,0.03,0,0.41,0.08,0.08,831.09,834.14,833.48,0.0,1.48,1.001,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
portscan,0.2891,0.3107,673,674,0.032,0.011,54.05,58.02,0.03,0.03,0,0.43,0.07,0.07,720.86,723.96,723.24,0.0,0.94,1.001,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
portscan,0.4348,0.4672,1005,1007,0.046,0.012,54.14,58.06,0.04,0.05,0,0.49,0.08,0.16,877.09,880.79,879.88,0.0,1.81,1.001,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
portscan,0.4371,0.4698,1015,1019,0.033,0.01,54.28,58.11,0.04,0.05,0,0.42,0.07,0.07,797.92,800.92,800.22,0.0,1.05,1.001,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
portscan,0.432,0.464,1010,1010,0.035,0.01,54.0,58.0,0.04,0.05,0,0.49,0.08,0.08,904.5,908.04,907.21,0.0,1.15,1.001,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
portscan,0.4369,0.4693,1009,1011,0.032,0.009,54.18,58.1,0.04,0.05,0,0.58,0.08,0.08,898.06,902.09,901.1,0.0,1.56,1.001,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
portscan,0.4361,0.4685,1014,1016,0.041,0.006,54.18,58.1,0.04,0.05,0,0.49,0.08,0.16,827.82,831.53,830.63,0.0,1.4,1.001,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
portscan,0.4381,0.4709,1009,1013,0.032,0.008,54.28,58.11,0.04,0.05,0,0.42,0.07,0.07,918.31,921.31,920.61,0.0,1.32,1.001,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
portscan,0.4343,0.4667,1012,1014,0.038,0.009,54.14,58.06,0.04,0.05,0,0.58,0.08,0.08,897.82,901.86,900.87,0.0,1.07,1.001,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
portscan,0.4334,0.4654,1011,1011,0.029,0.011,54.04,58.04,0.04,0.05,0,0.49,0.08,0.16,846.6,850.3,849.4,0.0,1.32,1.001,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
portscan,0.4317,0.4637,1008,1008,0.034,0.011,54.0,58.0,0.04,0.05,0,0.41,0.08,0.08,902.93,905.98,905.32,0.0,1.57,1.001,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
portscan,0.4346,0.467,1013,1015,0.038,0.013,54.14,58.06,0.04,0.05,0,0.49,0.07,0.07,917.91,921.35,920.51,0.0,0.98,1.001,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
portscan,0.4353,0.4677,1015,1017,0.051,0.025,54.14,58.06,0.04,0.05,0,0.66,0.08,0.08,906.81,911.34,910.19,0.0,1.16,1.001,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
portscan,0.1167,0.1255,784,785,0.028,0.006,54.0,58.0,0.01,0.01,0,0.58,0.08,0.08,902.29,906.33,905.34,0.0,1.4,1.001,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
portscan,0.4328,0.4648,1010,1010,0.033,0.006,54.04,58.04,0.04,0.05,0,0.43,0.07,0.07,914.6,917.67,916.95,0.0,0.93,1.001,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
dns_flood,8.3361,85.452,19473,19472,0.042,0.019,54.02,553.81,0.83,8.55,0,0.0,0.08,0.0,0.0,0.41,0.66,0.0,1.98,0.625,10292.97,10291.98,0.0,1,0,0,5,5,0,0.0,0.0
dns_flood,6.8877,70.6203,16097,16097,0.033,0.02,54.02,553.85,0.69,7.06,0,0.0,0.08,0.0,0.0,0.39,0.62,0.0,1.85,0.625,15742.37,15741.06,0.0,1,0,0,5,5,0,0.0,0.0
dns_flood,6.7796,69.4785,15834,15834,0.025,0.004,54.03,553.73,0.68,6.95,0,0.0,0.08,0.0,0.0,0.41,0.66,0.0,1.73,0.625,15074.43,15073.03,0.0,1,0,0,5,5,0,0.0,0.0
dns_flood,8.1086,83.1089,18914,18919,0.029,0.007,54.04,553.7,0.81,8.31,0,0.0,0.08,0.0,0.0,0.41,0.66,0.0,1.98,0.625,18630.76,18629.27,0.0,1,0,0,5,5,0,0.0,0.0
dns_flood,6.5382,67.0276,15144,15144,0.036,0.019,54.02,553.81,0.65,6.7,0,0.0,0.08,0.0,0.0,0.38,0.61,0.0,1.83,0.625,16665.01,16663.33,0.0,1,0,0,5,5,0,0.0,0.0
dns_flood,6.1991,63.5632,14360,14359,0.031,0.01,54.01,553.87,0.62,6.36,0,0.0,0.08,0.0,0.0,0.41,0.66,0.0,1.65,0.625,14875.16,14873.68,0.0,1,0,0,5,5,0,0.0,0.0
dns_flood,8.1951,84.0182,19151,19151,0.028,0.004,54.02,553.8,0.82,8.4,0,0.0,0.08,0.0,0.0,0.41,0.66,0.0,1.9,0.625,11937.7,11936.63,0.0,1,0,0,5,5,0,0.0,0.0
dns_flood,6.5534,67.1809,15175,15175,0.031,0.008,54.02,553.81,0.66,6.72,0,0.0,0.08,0.0,0.0,0.38,0.61,0.0,1.67,0.625,14689.66,14688.37,0.0,1,0,0,5,5,0,0.0,0.0
dns_flood,5.462,55.9668,12647,12648,0.029,0.007,54.04,553.67,0.55,5.6,0,0.0,0.08,0.0,0.0,0.41,0.66,0.0,1.81,0.625,14956.4,14955.24,0.0,1,0,0,5,5,0,0.0,0.0
dns_flood,2.0038,20.5167,7432,7432,0.031,0.009,54.06,553.49,0.2,2.05,0,0.0,0.08,0.0,0.0,0.41,0.66,0.0,1.73,0.625,14085.46,14083.98,0.0,1,0,0,5,5,0,0.0,0.0
dns_flood,7.5546,77.4913,17485,17490,0.03,0.013,54.01,553.89,0.76,7.75,0,0.0,0.08,0.0,0.0,0.41,0.66,0.0,2.14,0.625,18282.46,18280.98,0.0,1,0,0,5,5,0,0.0,0.0
dns_flood,2.6069,26.7482,8521,8522,0.034,0.01,54.0,554.0,0.26,2.67,0,0.0,0.08,0.0,0.0,0.41,0.66,0.0,1.89,0.625,14885.41,14884.18,0.0,1,0,0,5,5,0,0.0,0.0
dns_flood,6.6642,68.327,15434,15433,0.033,0.013,54.02,553.85,0.67,6.83,0,0.0,0.08,0.0,0.0,0.4,0.64,0.0,1.67,0.625,13879.54,13878.35,0.0,1,0,0,5,5,0,0.0,0.0
dns_flood,7.044,72.2149,16439,16440,0.023,0.003,54.02,553.8,0.7,7.22,0,0.0,0.08,0.0,0.0,0.38,0.61,0.0,1.89,0.625,9479.23,9478.39,0.0,1,0,0,5,5,0,0.0,0.0
dns_flood,6.7477,69.1217,15608,15608,0.031,0.007,54.05,553.64,0.67,6.91,0,0.0,0.08,0.0,0.0,0.41,0.66,0.0,1.81,0.625,16510.08,16508.77,0.0,1,0,0,5,5,0,0.0,0.0
dns_flood,2.2432,22.986,8106,8106,0.032,0.022,54.04,553.71,0.22,2.3,0,0.0,0.08,0.0,0.0,0.41,0.66,0.0,1.98,0.625,14740.82,14739.42,0.0,1,0,0,5,5,0,0.0,0.0
dns_flood,8.3723,85.842,19568,19568,0.037,0.017,54.02,553.85,0.84,8.58,0,0.0,0.08,0.0,0.0,0.41,0.66,0.0,1.89,0.625,13326.62,13325.63,0.0,1,0,0,5,5,0,0.0,0.0
dns_flood,6.548,67.149,15299,15302,0.023,0.004,54.02,553.85,0.65,6.71,0,0.0,0.08,0.0,0.0,0.38,0.6,0.0,1.66,0.625,15224.43,15223.07,0.0,1,0,0,5,5,0,0.0,0.0
dns_flood,6.5014,66.6358,15042,15048,0.033,0.008,54.04,553.66,0.65,6.66,0,0.0,0.08,0.0,0.0,0.41,0.66,0.0,1.81,0.625,14918.91,14917.43,0.0,1,0,0,5,5,0,0.0,0.0
dns_flood,6.9212,70.9486,16027,16029,0.03,0.008,54.03,553.76,0.69,7.09,0,0.0,0.08,0.0,0.0,0.39,0.63,0.0,2.04,0.625,9342.27,9341.41,0.0,1,0,0,5,5,0,0.0,0.0
dns_flood,6.3925,65.5422,14935,14935,0.034,0.016,54.02,553.84,0.64,6.55,0,0.0,0.08,0.0,0.0,0.41,0.66,0.0,1.97,0.625,16551.72,16550.16,0.0,1,0,0,5,5,0,0.0,0.0
dns_flood,6.12,62.6875,14177,14168,0.035,0.01,54.03,553.77,0.61,6.27,0,0.0,0.08,0.0,0.0,0.38,0.6,0.0,1.73,0.625,13188.11,13186.91,0.0,1,0,0,5,5,0,0.0,0.0
dns_flood,6.1566,63.1192,14258,14258,0.037,0.022,54.02,553.83,0.62,6.31,0,0.0,0.08,0.0,0.0,0.41,0.66,0.0,1.64,0.625,14293.5,14292.19,0.0,1,0,0,5,5,0,0.0,0.0
dns_flood,8.8847,91.153,20601,20607,0.034,0.007,54.01,553.93,0.89,9.12,0,0.0,0.08,0.0,0.0,0.41,0.66,0.0,2.22,0.625,14760.13,14759.39,0.0,1,0,0,5,5,0,0.0,0.0
dns_flood,6.3523,65.119,14748,14748,0.039,0.01,54.02,553.77,0.64,6.51,0,0.0,0.08,0.0,0.0,0.41,0.66,0.0,1.98,0.625,16693.86,16692.05,0.0,1,0,0,5,5,0,0.0,0.0
dns_flood,6.2061,63.5803,14487,14488,0.039,0.019,54.04,553.64,0.62,6.36,0,0.0,0.08,0.0,0.0,0.41,0.66,0.0,1.81,0.625,14057.28,14055.88,0.0,1,0,0,5,5,0,0.0,0.0
dns_flood,8.4198,86.3343,19638,19646,0.037,0.026,54.03,553.76,0.84,8.63,0,0.0,0.08,0.0,0.0,0.41,0.66,0.0,2.22,0.625,18403.98,18402.5,0.0,1,0,0,5,5,0,0.0,0.0
dns_flood,4.2226,43.3053,11998,11999,0.028,0.008,54.01,553.88,0.42,4.33,0,0.0,0.08,0.0,0.0,0.41,0.66,0.0,1.73,0.625,17362.85,17361.04,0.0,1,0,0,5,5,0,0.0,0.0
dns_flood,7.4436,76.3015,17366,17369,0.028,0.003,54.03,553.75,0.74,7.63,0,0.0,0.08,0.0,0.0,0.4,0.65,0.0,1.54,0.625,15966.09,15964.63,0.0,1,0,0,5,5,0,0.0,0.0
dns_flood,7.4939,76.8751,17498,17498,0.025,0.006,54.0,553.97,0.75,7.69,0,0.0,0.08,0.0,0.0,0.41,0.66,0.0,1.89,0.625,18594.37,18592.89,0.0,1,0,0,5,5,0,0.0,0.0
dns_flood,7.0438,72.2155,16447,16453,0.029,0.006,54.03,553.74,0.7,7.22,0,0.0,0.08,0.0,0.0,0.39,0.63,0.0,2.04,0.625,15564.91,15563.5,0.0,1,0,0,5,5,0,0.0,0.0
dns_flood,7.6175,78.1191,17701,17708,0.042,0.011,54.02,553.79,0.76,7.81,0,0.0,0.08,0.0,0.0,0.41,0.66,0.0,1.81,0.625,8753.91,8753.41,0.0,1,0,0,5,5,0,0.0,0.0
dns_flood,4.8987,50.2009,11417,11415,0.037,0.011,54.03,553.75,0.49,5.02,0,0.0,0.08,0.0,0.0,0.41,0.66,0.0,1.89,0.625,13269.52,13267.96,0.0,1,0,0,5,5,0,0.0,0.0
dns_flood,4.4958,46.1095,10482,10482,0.041,0.012,54.01,553.91,0.45,4.61,0,0.0,0.08,0.0,0.0,0.41,0.66,0.0,1.97,0.625,10073.04,10072.21,0.0,1,0,0,5,5,0,0.0,0.0
dns_flood,5.1217,52.4962,11943,11943,0.063,0.057,54.03,553.76,0.51,5.25,0,0.0,0.08,0.0,0.0,0.41,0.66,0.0,1.81,0.625,9557.86,9556.87,0.0,1,0,0,5,5,0,0.0,0.0
dns_flood,8.9739,92.0419,20931,20931,0.023,0.003,54.01,553.93,0.9,9.2,0,0.0,0.07,0.0,0.0,0.36,0.57,0.0,1.86,0.625,19190.1,19188.52,0.0,1,0,0,5,5,0,0.0,0.0
dns_flood,8.6815,88.9701,20236,20234,0.022,0.004,54.03,553.76,0.87,8.9,0,0.0,0.08,0.0,0.0,0.41,0.66,0.0,1.65,0.625,19357.57,19355.83,0.0,1,0,0,5,5,0,0.0,0.0
dns_flood,2.3926,24.5304,13932,13932,0.03,0.008,54.02,553.83,0.24,2.45,0,0.0,0.08,0.0,0.0,0.41,0.66,0.0,1.73,0.625,19058.74,19056.84,0.0,1,0,0,5,5,0,0.0,0.0
dns_flood,9.0104,92.4501,21021,21027,0.023,0.005,54.01,553.95,0.9,9.25,0,0.0,0.08,0.0,0.0,0.41,0.66,0.0,1.89,0.625,21339.75,21338.02,0.0,1,0,0,5,5,0,0.0,0.0
dns_flood,8.7673,89.9159,20449,20455,0.02,0.003,54.02,553.84,0.88,8.99,0,0.0,0.07,0.0,0.0,0.36,0.57,0.0,1.56,0.625,17006.05,17004.63,0.0,1,0,0,5,5,0,0.0,0.0
dns_flood,8.6634,88.8505,20206,20215,0.023,0.005,54.02,553.79,0.87,8.89,0,0.0,0.08,0.0,0.0,0.41,0.66,0.0,1.81,0.625,20097.22,20095.4,0.0,1,0,0,5,5,0,0.0,0.0
dns_flood,8.769,89.907,20446,20446,0.023,0.005,54.02,553.84,0.88,8.99,0,0.0,0.07,0.0,0.0,0.36,0.57,0.0,1.85,0.625,13519.94,13518.72,0.0,1,0,0,5,5,0,0.0,0.0
dns_flood,9.0459,92.7507,21090,21090,0.024,0.004,54.02,553.84,0.9,9.28,0,0.0,0.08,0.0,0.0,0.41,0.66,0.0,1.73,0.625,20817.65,20816.0,0.0,1,0,0,5,5,0,0.0,0.0
dns_flood,8.8464,90.6938,20619,20618,0.026,0.009,54.02,553.84,0.88,9.07,0,0.0,0.08,0.0,0.0,0.41,0.66,0.0,1.97,0.625,18635.19,18633.38,0.0,1,0,0,5,5,0,0.0,0.0
dns_flood,8.7925,90.1785,20514,20516,0.026,0.008,54.01,553.91,0.88,9.02,0,0.0,0.07,0.0,0.0,0.35,0.57,0.0,1.56,0.625,17108.0,17106.23,0.0,1,0,0,5,5,0,0.0,0.0
dns_flood,9.1159,93.449,21261,21261,0.03,0.011,54.02,553.8,0.91,9.34,0,0.0,0.08,0.0,0.0,0.41,0.66,0.0,1.81,0.625,21193.89,21191.99,0.0,1,0,0,5,5,0,0.0,0.0
dns_flood,9.1336,93.6099,21296,21296,0.026,0.004,54.03,553.75,0.91,9.36,0,0.0,0.07,0.0,0.0,0.35,0.55,0.0,1.45,0.625,16917.62,16916.03,0.0,1,0,0,5,5,0,0.0,0.0
dns_flood,8.785,90.0287,20486,20486,0.028,0.007,54.03,553.72,0.88,9.0,0,0.0,0.08,0.0,0.0,0.41,0.66,0.0,1.73,0.625,20073.5,20071.45,0.0,1,0,0,5,5,0,0.0,0.0
dns_flood,9.2561,94.8967,21560,21560,0.022,0.004,54.02,553.82,0.93,9.49,0,0.0,0.08,0.0,0.0,0.41,0.66,0.0,1.89,0.625,23025.95,23024.06,0.0,1,0,0,5,5,0,0.0,0.0
dns_flood,1.4057,14.4047,8631,8632,0.024,0.007,54.04,553.67,0.14,1.44,0,0.0,0.08,0.0,0.0,0.41,0.66,0.0,1.97,0.625,19565.54,19563.56,0.0,1,0,0,5,5,0,0.0,0.0
dns_flood,8.977,92.0452,20927,20927,0.023,0.001,54.02,553.87,0.9,9.2,0,0.0,0.07,0.0,0.0,0.36,0.58,0.0,1.38,0.625,16124.72,16123.06,0.0,1,0,0,5,5,0,0.0,0.0
dns_flood,9.027,92.5263,21053,21052,0.026,0.003,54.02,553.78,0.9,9.25,0,0.0,0.07,0.0,0.0,0.35,0.56,0.0,1.69,0.625,19291.8,19290.12,0.0,1,0,0,5,5,0,0.0,0.0
dns_flood,7.7502,79.4756,17938,17937,0.027,0.006,54.01,553.9,0.78,7.95,0,0.0,0.08,0.0,0.0,0.41,0.66,0.0,1.81,0.625,20250.59,20248.7,0.0,1,0,0,5,5,0,0.0,0.0
dns_flood,1.4545,14.9085,8739,8739,0.025,0.01,54.02,553.73,0.15,1.49,0,0.0,0.08,0.0,0.0,0.41,0.66,0.0,1.8,0.625,19454.79,19452.74,0.0,1,0,0,5,5,0,0.0,0.0
dns_flood,8.0361,82.4111,18753,18753,0.023,0.005,54.01,553.9,0.8,8.24,0,0.0,0.07,0.0,0.0,0.36,0.57,0.0,1.7,0.625,19627.54,19625.91,0.0,1,0,0,5,5,0,0.0,0.0
dns_flood,8.8465,90.6785,20627,20626,0.027,0.005,54.03,553.79,0.88,9.07,0,0.0,0.08,0.0,0.0,0.41,0.66,0.0,1.65,0.625,20768.89,20767.0,0.0,1,0,0,5,5,0,0.0,0.0
